transaction_id,customer_id,transaction_date,amount
TXN_28758,CUST_3638,2023-09-29,196.36
TXN_28759,CUST_3638,2023-10-16,210.62
TXN_28760,CUST_3638,2023-10-04,174.46
TXN_28761,CUST_3638,2023-09-30,36.09
TXN_28762,CUST_3638,2023-09-30,205.09
TXN_28763,CUST_3638,2023-10-30,54.0
TXN_28764,CUST_3638,2023-10-11,194.47
TXN_28765,CUST_3639,2023-11-08,229.93
TXN_28766,CUST_3640,2023-05-18,80.71
TXN_28767,CUST_3640,2023-03-12,199.32
TXN_28768,CUST_3640,2023-12-31,54.74
TXN_28769,CUST_3640,2023-03-02,190.25
TXN_28770,CUST_3640,2023-04-06,65.06
TXN_28771,CUST_3640,2023-05-10,173.68
TXN_28772,CUST_3640,2023-03-19,248.71
TXN_28773,CUST_3640,2023-04-04,89.01
TXN_28774,CUST_3640,2023-04-20,190.08
TXN_28775,CUST_3641,2023-10-23,229.47
TXN_28776,CUST_3641,2023-11-23,143.96
TXN_28777,CUST_3641,2023-10-23,236.36
TXN_28778,CUST_3641,2023-10-30,182.74
TXN_28779,CUST_3641,2023-10-04,183.8
TXN_28780,CUST_3641,2023-10-11,42.15
TXN_28781,CUST_3641,2023-11-27,177.43
TXN_28782,CUST_3641,2023-10-17,116.38
TXN_28783,CUST_3641,2023-10-08,17.24
TXN_28784,CUST_3641,2023-10-14,49.88
TXN_28785,CUST_3641,2023-10-18,210.95
TXN_28786,CUST_3641,2023-10-05,36.56
TXN_28787,CUST_3641,2023-12-10,190.11
TXN_28788,CUST_3641,2023-10-03,33.7
TXN_28789,CUST_3642,2023-11-17,110.47
TXN_28790,CUST_3642,2023-11-14,99.81
TXN_28791,CUST_3642,2023-12-31,25.94
TXN_28792,CUST_3642,2023-11-15,200.63
TXN_28793,CUST_3642,2023-11-17,238.25
TXN_28794,CUST_3642,2023-11-15,214.69
TXN_28795,CUST_3642,2023-12-08,17.16
TXN_28796,CUST_3642,2023-11-17,80.95
TXN_28797,CUST_3642,2023-11-20,123.75
TXN_28798,CUST_3642,2023-12-19,58.14
TXN_28799,CUST_3642,2023-11-12,40.4
TXN_28800,CUST_3642,2023-12-02,230.7
TXN_28801,CUST_3642,2023-11-16,29.53
TXN_28802,CUST_3643,2023-10-11,154.2
TXN_28803,CUST_3644,2023-11-24,53.14
TXN_28804,CUST_3645,2023-03-14,249.59
TXN_28805,CUST_3645,2023-02-28,62.6
TXN_28806,CUST_3645,2023-05-10,189.08
TXN_28807,CUST_3645,2023-12-31,179.83
TXN_28808,CUST_3646,2023-12-11,156.2
TXN_28809,CUST_3646,2023-12-05,172.73
TXN_28810,CUST_3646,2023-12-05,130.14
TXN_28811,CUST_3646,2023-12-05,88.51
TXN_28812,CUST_3646,2023-12-11,30.15
TXN_28813,CUST_3646,2023-12-03,45.7
TXN_28814,CUST_3646,2023-12-04,61.5
TXN_28815,CUST_3646,2023-12-16,120.01
TXN_28816,CUST_3646,2023-12-08,166.42
TXN_28817,CUST_3647,2023-10-27,247.28
TXN_28818,CUST_3647,2023-07-09,168.0
TXN_28819,CUST_3647,2023-07-02,26.52
TXN_28820,CUST_3647,2023-07-22,213.9
TXN_28821,CUST_3647,2023-09-04,119.77
TXN_28822,CUST_3647,2023-08-06,124.52
TXN_28823,CUST_3647,2023-07-24,221.26
TXN_28824,CUST_3647,2023-08-21,128.73
TXN_28825,CUST_3648,2023-02-15,213.75
TXN_28826,CUST_3648,2023-04-15,112.19
TXN_28827,CUST_3648,2023-10-12,32.61
TXN_28828,CUST_3648,2023-11-10,21.53
TXN_28829,CUST_3648,2023-04-27,145.45
TXN_28830,CUST_3648,2023-05-19,21.96
TXN_28831,CUST_3648,2023-04-19,41.7
TXN_28832,CUST_3648,2023-02-11,65.61
TXN_28833,CUST_3649,2023-02-04,198.47
TXN_28834,CUST_3649,2023-09-14,130.69
TXN_28835,CUST_3649,2023-03-10,196.45
TXN_28836,CUST_3650,2023-11-20,218.4
TXN_28837,CUST_3651,2023-03-06,141.66
TXN_28838,CUST_3651,2023-01-29,173.57
TXN_28839,CUST_3651,2023-12-31,73.15
TXN_28840,CUST_3651,2023-02-25,110.43
TXN_28841,CUST_3651,2023-03-29,183.99
TXN_28842,CUST_3651,2023-01-27,86.08
TXN_28843,CUST_3651,2023-04-11,153.55
TXN_28844,CUST_3651,2023-04-11,117.34
TXN_28845,CUST_3651,2023-06-06,63.05
TXN_28846,CUST_3651,2023-02-18,119.45
TXN_28847,CUST_3652,2023-03-07,198.87
TXN_28848,CUST_3652,2023-03-26,241.42
TXN_28849,CUST_3652,2023-12-31,176.2
TXN_28850,CUST_3652,2023-07-03,167.99
TXN_28851,CUST_3652,2023-03-15,132.61
TXN_28852,CUST_3652,2023-08-05,197.05
TXN_28853,CUST_3652,2023-10-18,226.69
TXN_28854,CUST_3652,2023-03-26,184.6
TXN_28855,CUST_3653,2023-04-20,60.44
TXN_28856,CUST_3653,2023-08-12,29.63
TXN_28857,CUST_3653,2023-08-27,79.61
TXN_28858,CUST_3653,2023-05-03,104.55
TXN_28859,CUST_3653,2023-05-20,202.06
TXN_28860,CUST_3653,2023-12-31,86.92
TXN_28861,CUST_3653,2023-05-16,124.51
TXN_28862,CUST_3654,2023-08-08,91.17
TXN_28863,CUST_3654,2023-06-30,83.28
TXN_28864,CUST_3654,2023-06-26,166.94
TXN_28865,CUST_3654,2023-05-29,242.39
TXN_28866,CUST_3654,2023-09-10,236.14
TXN_28867,CUST_3654,2023-08-27,128.04
TXN_28868,CUST_3654,2023-06-12,136.34
TXN_28869,CUST_3654,2023-08-25,215.73
TXN_28870,CUST_3654,2023-06-25,134.96
TXN_28871,CUST_3654,2023-08-05,153.32
TXN_28872,CUST_3654,2023-05-31,128.6
TXN_28873,CUST_3654,2023-09-24,203.54
TXN_28874,CUST_3655,2023-11-08,181.48
TXN_28875,CUST_3655,2023-06-09,40.31
TXN_28876,CUST_3655,2023-12-31,23.96
TXN_28877,CUST_3655,2023-07-01,143.9
TXN_28878,CUST_3655,2023-06-22,69.53
TXN_28879,CUST_3655,2023-07-08,78.35
TXN_28880,CUST_3655,2023-09-28,132.56
TXN_28881,CUST_3656,2023-02-26,24.37
TXN_28882,CUST_3657,2023-09-13,41.53
TXN_28883,CUST_3658,2023-07-07,111.9
TXN_28884,CUST_3658,2023-04-09,17.45
TXN_28885,CUST_3658,2023-03-30,207.98
TXN_28886,CUST_3658,2023-04-06,241.47
TXN_28887,CUST_3658,2023-04-14,124.07
TXN_28888,CUST_3658,2023-08-09,246.01
TXN_28889,CUST_3658,2023-04-11,43.18
TXN_28890,CUST_3658,2023-05-09,154.06
TXN_28891,CUST_3658,2023-12-31,112.27
TXN_28892,CUST_3658,2023-03-03,167.97
TXN_28893,CUST_3658,2023-02-24,114.97
TXN_28894,CUST_3658,2023-04-17,74.88
TXN_28895,CUST_3658,2023-12-31,109.8
TXN_28896,CUST_3658,2023-10-14,136.05
TXN_28897,CUST_3659,2023-12-31,165.41
TXN_28898,CUST_3659,2023-12-02,16.51
TXN_28899,CUST_3659,2023-12-27,176.4
TXN_28900,CUST_3659,2023-12-02,189.72
TXN_28901,CUST_3659,2023-12-03,205.17
TXN_28902,CUST_3659,2023-12-10,44.06
TXN_28903,CUST_3659,2023-12-01,124.54
TXN_28904,CUST_3659,2023-12-28,147.69
TXN_28905,CUST_3659,2023-12-15,125.33
TXN_28906,CUST_3659,2023-12-05,208.22
TXN_28907,CUST_3659,2023-12-07,48.26
TXN_28908,CUST_3659,2023-12-04,146.93
TXN_28909,CUST_3660,2023-12-31,126.16
TXN_28910,CUST_3660,2023-02-10,244.59
TXN_28911,CUST_3660,2023-03-02,111.16
TXN_28912,CUST_3660,2023-01-31,41.05
TXN_28913,CUST_3660,2023-02-18,143.89
TXN_28914,CUST_3660,2023-04-25,157.47
TXN_28915,CUST_3660,2023-05-02,131.38
TXN_28916,CUST_3660,2023-07-26,234.47
TXN_28917,CUST_3660,2023-02-26,45.6
TXN_28918,CUST_3660,2023-03-26,21.21
TXN_28919,CUST_3660,2023-09-24,71.33
TXN_28920,CUST_3660,2023-04-23,42.05
TXN_28921,CUST_3660,2023-04-24,24.16
TXN_28922,CUST_3661,2023-12-31,246.97
TXN_28923,CUST_3661,2023-03-19,71.83
TXN_28924,CUST_3661,2023-02-10,91.57
TXN_28925,CUST_3661,2023-03-07,150.55
TXN_28926,CUST_3661,2023-03-22,69.41
TXN_28927,CUST_3661,2023-05-15,90.92
TXN_28928,CUST_3661,2023-03-19,155.63
TXN_28929,CUST_3661,2023-02-13,196.95
TXN_28930,CUST_3662,2023-09-05,75.03
TXN_28931,CUST_3662,2023-08-07,127.67
TXN_28932,CUST_3662,2023-07-25,201.92
TXN_28933,CUST_3662,2023-12-19,116.49
TXN_28934,CUST_3662,2023-12-01,222.43
TXN_28935,CUST_3662,2023-07-20,55.74
TXN_28936,CUST_3662,2023-08-16,138.58
TXN_28937,CUST_3662,2023-08-03,88.54
TXN_28938,CUST_3662,2023-08-11,177.26
TXN_28939,CUST_3663,2023-10-30,232.67
TXN_28940,CUST_3664,2023-08-02,109.1
TXN_28941,CUST_3664,2023-08-15,93.72
TXN_28942,CUST_3664,2023-09-18,131.91
TXN_28943,CUST_3664,2023-10-17,28.59
TXN_28944,CUST_3664,2023-08-25,18.29
TXN_28945,CUST_3664,2023-08-06,197.21
TXN_28946,CUST_3664,2023-07-29,39.81
TXN_28947,CUST_3665,2023-06-11,221.74
TXN_28948,CUST_3665,2023-05-24,133.13
TXN_28949,CUST_3665,2023-07-12,170.33
TXN_28950,CUST_3665,2023-03-05,185.45
TXN_28951,CUST_3665,2023-04-22,236.11
TXN_28952,CUST_3665,2023-12-31,120.45
TXN_28953,CUST_3666,2023-10-04,80.6
TXN_28954,CUST_3666,2023-11-14,236.36
TXN_28955,CUST_3667,2023-04-11,94.85
TXN_28956,CUST_3667,2023-03-23,219.36
TXN_28957,CUST_3667,2023-02-08,84.29
TXN_28958,CUST_3667,2023-07-12,234.79
TXN_28959,CUST_3667,2023-01-23,203.89
TXN_28960,CUST_3667,2023-05-13,69.23
TXN_28961,CUST_3667,2023-06-26,186.06
TXN_28962,CUST_3667,2023-01-30,133.03
TXN_28963,CUST_3667,2023-06-28,60.01
TXN_28964,CUST_3667,2023-03-26,43.37
TXN_28965,CUST_3667,2023-02-24,66.22
TXN_28966,CUST_3668,2023-06-09,219.51
TXN_28967,CUST_3668,2023-12-11,71.81
TXN_28968,CUST_3668,2023-05-28,17.25
TXN_28969,CUST_3668,2023-05-09,96.1
TXN_28970,CUST_3668,2023-08-01,83.67
TXN_28971,CUST_3668,2023-05-05,186.75
TXN_28972,CUST_3668,2023-06-19,137.01
TXN_28973,CUST_3668,2023-05-31,159.07
TXN_28974,CUST_3669,2023-11-08,102.79
TXN_28975,CUST_3669,2023-10-19,115.71
TXN_28976,CUST_3669,2023-12-20,174.85
TXN_28977,CUST_3670,2023-12-31,118.61
TXN_28978,CUST_3670,2023-12-06,218.02
TXN_28979,CUST_3670,2023-12-20,161.84
TXN_28980,CUST_3671,2023-12-07,56.92
TXN_28981,CUST_3672,2023-12-25,147.46
TXN_28982,CUST_3673,2023-08-03,195.18
TXN_28983,CUST_3674,2023-03-18,134.86
TXN_28984,CUST_3674,2023-09-19,63.84
TXN_28985,CUST_3674,2023-05-07,75.26
TXN_28986,CUST_3674,2023-03-17,226.15
TXN_28987,CUST_3674,2023-03-30,195.19
TXN_28988,CUST_3674,2023-04-26,80.26
TXN_28989,CUST_3674,2023-12-14,169.44
TXN_28990,CUST_3674,2023-07-06,193.52
TXN_28991,CUST_3674,2023-04-25,147.46
TXN_28992,CUST_3674,2023-04-15,211.12
TXN_28993,CUST_3675,2023-12-30,151.5
TXN_28994,CUST_3675,2023-12-27,23.1
TXN_28995,CUST_3675,2023-12-30,238.78
TXN_28996,CUST_3675,2023-12-28,118.99
TXN_28997,CUST_3676,2023-08-08,150.01
TXN_28998,CUST_3677,2023-11-09,56.35
TXN_28999,CUST_3678,2023-06-05,111.95
TXN_29000,CUST_3678,2023-08-08,157.71
TXN_29001,CUST_3678,2023-06-06,90.9
TXN_29002,CUST_3679,2023-09-06,187.93
TXN_29003,CUST_3679,2023-09-18,189.43
TXN_29004,CUST_3679,2023-09-06,169.28
TXN_29005,CUST_3679,2023-08-30,52.36
TXN_29006,CUST_3679,2023-11-28,123.45
TXN_29007,CUST_3679,2023-09-27,228.28
TXN_29008,CUST_3679,2023-09-25,168.83
TXN_29009,CUST_3679,2023-09-08,34.17
TXN_29010,CUST_3679,2023-09-16,202.69
TXN_29011,CUST_3679,2023-09-22,54.52
TXN_29012,CUST_3679,2023-09-30,77.0
TXN_29013,CUST_3679,2023-12-28,150.69
TXN_29014,CUST_3679,2023-12-31,25.12
TXN_29015,CUST_3680,2023-12-18,217.57
TXN_29016,CUST_3681,2023-10-21,201.43
TXN_29017,CUST_3681,2023-06-27,83.65
TXN_29018,CUST_3681,2023-06-06,26.95
TXN_29019,CUST_3682,2023-10-10,39.58
TXN_29020,CUST_3682,2023-10-15,135.42
TXN_29021,CUST_3682,2023-10-22,115.01
TXN_29022,CUST_3682,2023-10-13,97.37
TXN_29023,CUST_3682,2023-10-10,151.28
TXN_29024,CUST_3682,2023-11-27,221.73
TXN_29025,CUST_3682,2023-12-31,35.87
TXN_29026,CUST_3683,2023-08-01,166.63
TXN_29027,CUST_3684,2023-09-21,110.52
TXN_29028,CUST_3685,2023-10-27,105.24
TXN_29029,CUST_3685,2023-12-26,217.16
TXN_29030,CUST_3686,2023-12-15,201.22
TXN_29031,CUST_3686,2023-09-24,210.11
TXN_29032,CUST_3686,2023-08-11,185.51
TXN_29033,CUST_3686,2023-09-15,214.43
TXN_29034,CUST_3686,2023-08-14,194.47
TXN_29035,CUST_3686,2023-11-04,144.02
TXN_29036,CUST_3686,2023-08-24,237.93
TXN_29037,CUST_3687,2023-12-09,57.1
TXN_29038,CUST_3688,2023-05-23,199.98
TXN_29039,CUST_3688,2023-12-06,211.53
TXN_29040,CUST_3688,2023-05-13,65.79
TXN_29041,CUST_3688,2023-11-11,105.7
TXN_29042,CUST_3688,2023-08-11,247.54
TXN_29043,CUST_3688,2023-06-16,127.77
TXN_29044,CUST_3689,2023-11-21,123.3
TXN_29045,CUST_3689,2023-11-20,173.95
TXN_29046,CUST_3689,2023-11-11,199.7
TXN_29047,CUST_3689,2023-11-25,176.58
TXN_29048,CUST_3689,2023-11-05,126.45
TXN_29049,CUST_3689,2023-11-18,68.2
TXN_29050,CUST_3690,2023-09-26,112.13
TXN_29051,CUST_3690,2023-09-25,17.74
TXN_29052,CUST_3690,2023-10-08,167.41
TXN_29053,CUST_3690,2023-10-14,27.26
TXN_29054,CUST_3690,2023-09-29,138.22
TXN_29055,CUST_3690,2023-11-05,201.57
TXN_29056,CUST_3690,2023-10-15,166.84
TXN_29057,CUST_3690,2023-12-08,30.32
TXN_29058,CUST_3690,2023-09-24,122.6
TXN_29059,CUST_3690,2023-10-22,16.09
TXN_29060,CUST_3690,2023-10-11,55.6
TXN_29061,CUST_3690,2023-10-25,77.92
TXN_29062,CUST_3691,2023-11-28,224.83
TXN_29063,CUST_3691,2023-12-05,100.18
TXN_29064,CUST_3691,2023-11-29,207.09
TXN_29065,CUST_3691,2023-11-25,159.53
TXN_29066,CUST_3691,2023-11-25,127.79
TXN_29067,CUST_3691,2023-11-21,215.28
TXN_29068,CUST_3691,2023-11-21,67.72
TXN_29069,CUST_3691,2023-11-26,161.91
TXN_29070,CUST_3691,2023-12-07,33.91
TXN_29071,CUST_3691,2023-11-21,202.76
TXN_29072,CUST_3691,2023-12-07,210.41
TXN_29073,CUST_3692,2023-11-30,155.38
TXN_29074,CUST_3692,2023-11-29,111.03
TXN_29075,CUST_3692,2023-11-24,49.86
TXN_29076,CUST_3692,2023-11-22,135.33
TXN_29077,CUST_3692,2023-11-29,31.84
TXN_29078,CUST_3692,2023-11-22,94.76
TXN_29079,CUST_3692,2023-11-26,181.86
TXN_29080,CUST_3692,2023-12-01,149.16
TXN_29081,CUST_3692,2023-11-21,212.18
TXN_29082,CUST_3692,2023-12-09,58.15
TXN_29083,CUST_3692,2023-12-01,228.06
TXN_29084,CUST_3692,2023-11-24,232.32
TXN_29085,CUST_3692,2023-11-16,136.32
TXN_29086,CUST_3693,2023-06-27,221.22
TXN_29087,CUST_3694,2023-06-06,141.83
TXN_29088,CUST_3695,2023-06-13,125.33
TXN_29089,CUST_3695,2023-09-29,78.19
TXN_29090,CUST_3695,2023-06-19,105.36
TXN_29091,CUST_3695,2023-06-23,62.08
TXN_29092,CUST_3695,2023-11-21,201.33
TXN_29093,CUST_3695,2023-12-31,102.18
TXN_29094,CUST_3695,2023-05-22,42.14
TXN_29095,CUST_3695,2023-06-21,229.1
TXN_29096,CUST_3695,2023-12-31,208.17
TXN_29097,CUST_3696,2023-07-27,155.2
TXN_29098,CUST_3697,2023-10-10,224.18
TXN_29099,CUST_3697,2023-03-19,126.68
TXN_29100,CUST_3697,2023-12-31,50.03
TXN_29101,CUST_3697,2023-05-30,95.91
TXN_29102,CUST_3698,2023-10-24,153.16
TXN_29103,CUST_3699,2023-05-31,92.81
TXN_29104,CUST_3699,2023-06-05,230.71
TXN_29105,CUST_3699,2023-12-15,156.81
TXN_29106,CUST_3699,2023-09-22,174.14
TXN_29107,CUST_3699,2023-09-25,165.35
TXN_29108,CUST_3700,2023-05-23,138.06
TXN_29109,CUST_3700,2023-05-27,189.55
TXN_29110,CUST_3700,2023-06-16,172.93
TXN_29111,CUST_3700,2023-10-26,35.21
TXN_29112,CUST_3700,2023-12-31,166.63
TXN_29113,CUST_3700,2023-05-21,88.79
TXN_29114,CUST_3700,2023-10-29,155.11
TXN_29115,CUST_3700,2023-06-11,236.02
TXN_29116,CUST_3700,2023-09-11,187.85
TXN_29117,CUST_3700,2023-10-30,195.9
TXN_29118,CUST_3701,2023-08-09,212.94
TXN_29119,CUST_3702,2023-04-25,52.36
TXN_29120,CUST_3703,2023-12-04,211.84
TXN_29121,CUST_3704,2023-11-06,221.24
TXN_29122,CUST_3704,2023-11-04,207.02
TXN_29123,CUST_3704,2023-11-20,53.54
TXN_29124,CUST_3704,2023-11-07,51.62
TXN_29125,CUST_3704,2023-11-27,49.62
TXN_29126,CUST_3705,2023-07-07,236.59
TXN_29127,CUST_3705,2023-06-15,173.56
TXN_29128,CUST_3705,2023-06-17,88.92
TXN_29129,CUST_3705,2023-10-07,199.95
TXN_29130,CUST_3705,2023-06-16,34.13
TXN_29131,CUST_3705,2023-06-23,193.61
TXN_29132,CUST_3705,2023-05-28,172.94
TXN_29133,CUST_3705,2023-11-01,57.12
TXN_29134,CUST_3705,2023-10-15,27.07
TXN_29135,CUST_3705,2023-08-11,200.89
TXN_29136,CUST_3705,2023-07-03,62.88
TXN_29137,CUST_3705,2023-11-30,19.69
TXN_29138,CUST_3706,2023-06-01,75.05
TXN_29139,CUST_3706,2023-08-12,45.96
TXN_29140,CUST_3706,2023-05-31,131.55
TXN_29141,CUST_3707,2023-12-31,208.44
TXN_29142,CUST_3708,2023-09-19,183.4
TXN_29143,CUST_3709,2023-07-19,240.12
TXN_29144,CUST_3709,2023-06-17,199.72
TXN_29145,CUST_3709,2023-05-15,194.06
TXN_29146,CUST_3709,2023-07-19,165.33
TXN_29147,CUST_3709,2023-10-27,69.84
TXN_29148,CUST_3709,2023-05-30,34.52
TXN_29149,CUST_3709,2023-08-09,213.31
TXN_29150,CUST_3709,2023-06-04,98.85
TXN_29151,CUST_3709,2023-07-21,32.76
TXN_29152,CUST_3709,2023-05-21,101.06
TXN_29153,CUST_3709,2023-06-22,126.99
TXN_29154,CUST_3709,2023-05-11,142.09
TXN_29155,CUST_3709,2023-11-27,21.37
TXN_29156,CUST_3709,2023-07-27,161.81
TXN_29157,CUST_3710,2023-06-21,68.24
TXN_29158,CUST_3710,2023-06-28,248.93
TXN_29159,CUST_3711,2023-08-02,33.68
TXN_29160,CUST_3711,2023-07-19,80.8
TXN_29161,CUST_3711,2023-09-15,231.35
TXN_29162,CUST_3711,2023-07-14,32.54
TXN_29163,CUST_3711,2023-12-31,177.43
TXN_29164,CUST_3711,2023-11-09,48.81
TXN_29165,CUST_3711,2023-10-06,206.13
TXN_29166,CUST_3711,2023-07-08,52.93
TXN_29167,CUST_3711,2023-07-19,65.95
TXN_29168,CUST_3711,2023-12-31,100.29
TXN_29169,CUST_3711,2023-09-24,204.19
TXN_29170,CUST_3711,2023-07-28,175.41
TXN_29171,CUST_3711,2023-07-05,108.29
TXN_29172,CUST_3712,2023-08-03,200.77
TXN_29173,CUST_3712,2023-09-08,163.41
TXN_29174,CUST_3712,2023-10-27,21.84
TXN_29175,CUST_3713,2023-11-23,160.96
TXN_29176,CUST_3713,2023-08-25,130.6
TXN_29177,CUST_3713,2023-09-03,121.02
TXN_29178,CUST_3713,2023-08-24,163.74
TXN_29179,CUST_3713,2023-08-08,223.25
TXN_29180,CUST_3713,2023-09-01,203.2
TXN_29181,CUST_3713,2023-10-09,125.89
TXN_29182,CUST_3713,2023-08-16,147.12
TXN_29183,CUST_3714,2023-11-16,248.36
TXN_29184,CUST_3714,2023-12-18,144.14
TXN_29185,CUST_3714,2023-12-01,119.12
TXN_29186,CUST_3714,2023-11-20,119.15
TXN_29187,CUST_3714,2023-11-20,173.76
TXN_29188,CUST_3714,2023-11-18,55.13
TXN_29189,CUST_3714,2023-12-02,22.35
TXN_29190,CUST_3714,2023-12-02,76.86
TXN_29191,CUST_3714,2023-11-15,104.05
TXN_29192,CUST_3714,2023-11-14,105.36
TXN_29193,CUST_3714,2023-11-13,128.62
TXN_29194,CUST_3715,2023-08-11,151.09
TXN_29195,CUST_3716,2023-09-07,160.2
TXN_29196,CUST_3716,2023-05-27,95.95
TXN_29197,CUST_3716,2023-05-16,74.35
TXN_29198,CUST_3716,2023-08-11,103.33
TXN_29199,CUST_3716,2023-08-02,135.82
TXN_29200,CUST_3716,2023-05-12,132.28
TXN_29201,CUST_3716,2023-08-23,84.95
TXN_29202,CUST_3716,2023-07-24,61.77
TXN_29203,CUST_3717,2023-07-22,106.46
TXN_29204,CUST_3718,2023-06-07,35.12
TXN_29205,CUST_3718,2023-02-20,108.02
TXN_29206,CUST_3718,2023-09-28,214.9
TXN_29207,CUST_3719,2023-08-15,124.94
TXN_29208,CUST_3719,2023-08-30,174.55
TXN_29209,CUST_3720,2023-09-22,189.6
TXN_29210,CUST_3720,2023-09-21,31.69
TXN_29211,CUST_3720,2023-09-24,20.67
TXN_29212,CUST_3720,2023-09-10,127.34
TXN_29213,CUST_3721,2023-11-25,176.79
TXN_29214,CUST_3721,2023-03-21,155.01
TXN_29215,CUST_3722,2023-06-07,177.83
TXN_29216,CUST_3722,2023-04-11,104.6
TXN_29217,CUST_3722,2023-06-23,226.72
TXN_29218,CUST_3722,2023-12-31,145.74
TXN_29219,CUST_3722,2023-12-21,38.33
TXN_29220,CUST_3723,2023-06-25,76.7
TXN_29221,CUST_3723,2023-06-15,118.11
TXN_29222,CUST_3723,2023-05-18,88.45
TXN_29223,CUST_3723,2023-08-17,24.54
TXN_29224,CUST_3723,2023-06-06,209.73
TXN_29225,CUST_3723,2023-05-22,60.12
TXN_29226,CUST_3723,2023-03-03,136.0
TXN_29227,CUST_3723,2023-03-10,16.16
TXN_29228,CUST_3723,2023-01-28,195.43
TXN_29229,CUST_3723,2023-02-02,233.09
TXN_29230,CUST_3723,2023-03-31,193.17
TXN_29231,CUST_3723,2023-02-08,232.73
TXN_29232,CUST_3723,2023-01-27,24.9
TXN_29233,CUST_3724,2023-12-30,129.41
TXN_29234,CUST_3725,2023-04-11,156.65
TXN_29235,CUST_3725,2023-03-05,157.55
TXN_29236,CUST_3725,2023-03-11,219.02
TXN_29237,CUST_3725,2023-12-31,154.48
TXN_29238,CUST_3725,2023-08-16,215.63
TXN_29239,CUST_3725,2023-06-07,60.12
TXN_29240,CUST_3725,2023-01-30,231.08
TXN_29241,CUST_3725,2023-02-16,72.89
TXN_29242,CUST_3725,2023-02-01,138.95
TXN_29243,CUST_3725,2023-05-24,173.9
TXN_29244,CUST_3725,2023-02-15,37.27
TXN_29245,CUST_3725,2023-02-23,133.31
TXN_29246,CUST_3725,2023-05-02,78.59
TXN_29247,CUST_3725,2023-02-03,212.77
TXN_29248,CUST_3726,2023-10-13,146.63
TXN_29249,CUST_3726,2023-10-19,123.05
TXN_29250,CUST_3726,2023-10-24,112.62
TXN_29251,CUST_3726,2023-10-08,171.07
TXN_29252,CUST_3726,2023-11-16,127.56
TXN_29253,CUST_3726,2023-11-01,140.81
TXN_29254,CUST_3727,2023-10-23,17.32
TXN_29255,CUST_3728,2023-12-22,130.28
TXN_29256,CUST_3728,2023-06-20,227.1
TXN_29257,CUST_3728,2023-09-24,217.56
TXN_29258,CUST_3728,2023-05-15,210.18
TXN_29259,CUST_3728,2023-04-10,129.44
TXN_29260,CUST_3728,2023-04-28,23.41
TXN_29261,CUST_3728,2023-06-29,32.9
TXN_29262,CUST_3728,2023-04-15,34.21
TXN_29263,CUST_3728,2023-12-31,24.22
TXN_29264,CUST_3728,2023-05-02,168.22
TXN_29265,CUST_3728,2023-09-07,157.93
TXN_29266,CUST_3729,2023-08-28,197.28
TXN_29267,CUST_3729,2023-09-30,76.39
TXN_29268,CUST_3729,2023-11-01,39.83
TXN_29269,CUST_3729,2023-07-26,214.59
TXN_29270,CUST_3729,2023-08-04,181.41
TXN_29271,CUST_3729,2023-07-20,37.0
TXN_29272,CUST_3729,2023-09-09,57.87
TXN_29273,CUST_3729,2023-07-21,124.73
TXN_29274,CUST_3729,2023-08-10,203.53
TXN_29275,CUST_3729,2023-10-21,159.39
TXN_29276,CUST_3729,2023-08-07,123.48
TXN_29277,CUST_3729,2023-09-24,31.29
TXN_29278,CUST_3729,2023-08-11,208.26
TXN_29279,CUST_3729,2023-08-17,161.8
TXN_29280,CUST_3730,2023-07-12,38.61
TXN_29281,CUST_3731,2023-12-06,147.6
TXN_29282,CUST_3731,2023-12-06,222.96
TXN_29283,CUST_3731,2023-12-15,75.36
TXN_29284,CUST_3731,2023-12-11,188.72
TXN_29285,CUST_3731,2023-12-26,220.5
TXN_29286,CUST_3731,2023-12-06,34.07
TXN_29287,CUST_3731,2023-12-13,131.68
TXN_29288,CUST_3732,2023-12-31,190.37
TXN_29289,CUST_3733,2023-06-25,168.27
TXN_29290,CUST_3733,2023-06-03,215.22
TXN_29291,CUST_3733,2023-08-28,150.77
TXN_29292,CUST_3733,2023-05-30,176.47
TXN_29293,CUST_3733,2023-05-21,204.03
TXN_29294,CUST_3733,2023-06-16,42.54
TXN_29295,CUST_3733,2023-06-02,241.34
TXN_29296,CUST_3733,2023-09-08,70.9
TXN_29297,CUST_3734,2023-11-01,204.78
TXN_29298,CUST_3734,2023-11-11,248.68
TXN_29299,CUST_3734,2023-10-21,72.41
TXN_29300,CUST_3734,2023-10-25,244.45
TXN_29301,CUST_3734,2023-12-07,46.28
TXN_29302,CUST_3734,2023-10-30,27.36
TXN_29303,CUST_3734,2023-11-13,92.83
TXN_29304,CUST_3734,2023-10-27,137.93
TXN_29305,CUST_3734,2023-11-27,109.92
TXN_29306,CUST_3734,2023-11-22,119.84
TXN_29307,CUST_3734,2023-10-25,119.86
TXN_29308,CUST_3734,2023-11-07,123.47
TXN_29309,CUST_3735,2023-10-29,237.53
TXN_29310,CUST_3736,2023-07-27,95.06
TXN_29311,CUST_3737,2023-11-20,24.54
TXN_29312,CUST_3737,2023-11-07,135.0
TXN_29313,CUST_3737,2023-11-04,51.48
TXN_29314,CUST_3737,2023-10-31,229.21
TXN_29315,CUST_3738,2023-12-25,63.36
TXN_29316,CUST_3739,2023-01-28,108.11
